meter, pressure_hpa, bmp280_temp, CO2, O3
618.66, 939.68, 19.18, 724.00, 371.36
618.49, 939.70, 19.17, 738.00, 272.06
618.49, 939.70, 19.17, 745.00, 226.55
618.49, 939.70, 19.17, 745.00, 371.36
618.66, 939.68, 19.17, 738.00, 239.94
618.23, 939.73, 19.17, 748.00, 255.00
618.66, 939.68, 19.17, 741.00, 291.57
618.49, 939.70, 19.17, 738.00, 255.00
618.66, 939.68, 19.17, 736.00, 255.00
618.66, 939.68, 19.17, 745.00, 255.00
619.19, 939.62, 19.17, 743.00, 272.06
619.19, 939.62, 19.17, 736.00, 255.00
619.27, 939.61, 19.18, 750.00, 291.57
618.58, 939.69, 19.18, 745.00, 255.00
618.23, 939.73, 19.19, 736.00, 255.00
618.66, 939.68, 19.18, 745.00, 255.00
619.27, 939.61, 19.18, 736.00, 314.07
618.84, 939.66, 19.18, 738.00, 371.36
618.31, 939.72, 19.18, 738.00, 255.00
618.66, 939.68, 19.18, 729.00, 214.58
618.66, 939.68, 19.18, 738.00, 291.57
618.05, 939.75, 19.18, 743.00, 272.06
618.31, 939.72, 19.18, 745.00, 291.57
618.66, 939.68, 19.17, 741.00, 255.00
618.58, 939.69, 19.18, 736.00, 291.57
618.14, 939.74, 19.18, 759.00, 272.06
618.05, 939.75, 19.19, 741.00, 255.00
618.23, 939.73, 19.19, 736.00, 272.06
618.75, 939.67, 19.18, 726.00, 291.57
618.14, 939.74, 19.18, 736.00, 255.00
618.05, 939.75, 19.18, 736.00, 255.00
618.31, 939.72, 19.18, 738.00, 255.00
618.49, 939.70, 19.19, 736.00, 239.94
618.49, 939.70, 19.19, 738.00, 314.07
618.05, 939.75, 19.18, 741.00, 255.00
617.36, 939.83, 19.19, 736.00, 255.00
618.05, 939.75, 19.18, 736.00, 255.00
618.40, 939.71, 19.19, 736.00, 239.94
619.01, 939.64, 19.18, 736.00, 272.06
618.05, 939.75, 19.19, 741.00, 255.00
618.40, 939.71, 19.19, 738.00, 255.00
618.05, 939.75, 19.20, 736.00, 255.00
618.75, 939.67, 19.18, 738.00, 239.94
618.58, 939.69, 19.18, 736.00, 239.94
618.05, 939.75, 19.18, 741.00, 255.00
618.92, 939.65, 19.19, 736.00, 255.00
619.10, 939.63, 19.18, 726.00, 314.07
618.40, 939.71, 19.19, 731.00, 255.00
618.05, 939.75, 19.20, 731.00, 255.00
618.49, 939.70, 19.19, 745.00, 239.94
618.49, 939.70, 19.19, 741.00, 255.00
618.75, 939.67, 19.19, 745.00, 272.06
618.92, 939.65, 19.19, 741.00, 291.57
618.40, 939.71, 19.19, 736.00, 255.00
618.92, 939.65, 19.19, 743.00, 272.06
621.10, 939.40, 19.03, 736.00, 371.36
618.84, 939.66, 19.20, 736.00, 272.06
618.92, 939.65, 19.21, 726.00, 239.94
620.06, 939.52, 19.12, 738.00, 371.36
618.92, 939.65, 19.19, 745.00, 272.06
618.84, 939.66, 19.20, 741.00, 272.06
618.66, 939.68, 19.19, 738.00, 255.00
618.92, 939.65, 19.19, 741.00, 239.94
619.19, 939.62, 19.20, 736.00, 371.36
618.40, 939.71, 19.20, 738.00, 291.57
618.92, 939.65, 19.21, 741.00, 272.06
619.10, 939.63, 19.20, 741.00, 255.00
619.01, 939.64, 19.20, 738.00, 239.94
619.19, 939.62, 19.20, 741.00, 255.00
618.75, 939.67, 19.20, 736.00, 255.00
618.84, 939.66, 19.20, 731.00, 239.94
619.01, 939.64, 19.20, 741.00, 272.06
620.75, 939.44, 19.09, 724.00, 239.94
618.66, 939.68, 19.21, 738.00, 272.06
618.92, 939.65, 19.19, 736.00, 291.57
618.84, 939.66, 19.21, 741.00, 272.06
618.66, 939.68, 19.21, 738.00, 291.57
619.19, 939.62, 19.21, 734.00, 194.04
619.01, 939.64, 19.20, 738.00, 239.94
619.10, 939.63, 19.21, 752.00, 272.06
618.84, 939.66, 19.21, 736.00, 291.57
618.84, 939.66, 19.21, 736.00, 255.00
618.66, 939.68, 19.21, 736.00, 272.06
618.75, 939.67, 19.20, 734.00, 272.06
619.10, 939.63, 19.21, 736.00, 291.57
619.36, 939.60, 19.21, 738.00, 255.00
619.36, 939.60, 19.21, 736.00, 255.00
618.58, 939.69, 19.22, 738.00, 371.36
619.19, 939.62, 19.20, 734.00, 255.00
618.75, 939.67, 19.22, 741.00, 272.06
618.84, 939.66, 19.22, 738.00, 255.00
618.75, 939.67, 19.22, 738.00, 255.00
619.45, 939.59, 19.22, 745.00, 255.00
619.45, 939.59, 19.22, 748.00, 255.00
619.10, 939.63, 19.23, 736.00, 291.57
619.27, 939.61, 19.22, 745.00, 255.00
618.31, 939.72, 19.22, 748.00, 255.00
619.80, 939.55, 19.23, 745.00, 272.06
619.10, 939.63, 19.23, 741.00, 255.00
619.36, 939.60, 19.23, 738.00, 255.00
619.27, 939.61, 19.23, 738.00, 408.59
619.10, 939.63, 19.23, 736.00, 272.06
618.40, 939.71, 19.23, 738.00, 255.00
618.92, 939.65, 19.23, 738.00, 272.06
618.92, 939.65, 19.23, 745.00, 291.57
618.49, 939.70, 19.22, 736.00, 255.00
619.10, 939.63, 19.23, 738.00, 255.00
618.92, 939.65, 19.23, 738.00, 408.59
618.58, 939.69, 19.23, 738.00, 255.00
618.84, 939.66, 19.23, 748.00, 255.00
619.01, 939.64, 19.24, 750.00, 291.57
619.01, 939.64, 19.24, 741.00, 255.00
618.75, 939.67, 19.24, 741.00, 226.55
617.97, 939.76, 19.23, 726.00, 291.57
619.10, 939.63, 19.23, 738.00, 255.00
618.75, 939.67, 19.24, 738.00, 255.00
618.75, 939.67, 19.24, 736.00, 255.00
618.84, 939.66, 19.23, 759.00, 291.57
618.58, 939.69, 19.24, 734.00, 272.06
618.31, 939.72, 19.24, 738.00, 272.06
618.75, 939.67, 19.24, 741.00, 255.00
619.01, 939.64, 19.24, 726.00, 272.06
618.75, 939.67, 19.24, 741.00, 255.00
618.75, 939.67, 19.24, 738.00, 255.00
619.27, 939.61, 19.24, 738.00, 291.57
618.75, 939.67, 19.24, 734.00, 272.06
618.58, 939.69, 19.24, 726.00, 255.00
618.92, 939.65, 19.24, 736.00, 255.00
618.05, 939.75, 19.25, 738.00, 291.57
618.58, 939.69, 19.24, 736.00, 255.00
618.49, 939.70, 19.24, 736.00, 291.57
618.92, 939.65, 19.23, 736.00, 272.06
618.49, 939.70, 19.24, 741.00, 255.00
618.66, 939.68, 19.24, 741.00, 272.06
618.75, 939.67, 19.24, 736.00, 272.06
618.66, 939.68, 19.24, 738.00, 255.00
619.01, 939.64, 19.25, 736.00, 255.00
618.84, 939.66, 19.24, 738.00, 291.57
618.84, 939.66, 19.24, 741.00, 272.06
619.10, 939.63, 19.24, 738.00, 255.00
618.75, 939.67, 19.25, 734.00, 255.00
618.92, 939.65, 19.24, 738.00, 371.36
618.58, 939.69, 19.25, 741.00, 255.00
618.14, 939.74, 19.25, 738.00, 291.57
618.40, 939.71, 19.24, 736.00, 255.00
618.58, 939.69, 19.25, 722.00, 255.00
618.49, 939.70, 19.25, 748.00, 255.00
617.97, 939.76, 19.26, 726.00, 255.00
618.58, 939.69, 19.25, 736.00, 255.00
618.49, 939.70, 19.25, 726.00, 185.18
618.49, 939.70, 19.25, 738.00, 255.00
618.84, 939.66, 19.25, 736.00, 272.06
618.49, 939.70, 19.26, 722.00, 255.00
618.66, 939.68, 19.26, 736.00, 255.00
618.23, 939.73, 19.26, 736.00, 185.18
618.75, 939.67, 19.27, 736.00, 272.06
618.31, 939.72, 19.25, 738.00, 255.00
618.49, 939.70, 19.25, 738.00, 255.00
618.49, 939.70, 19.27, 748.00, 255.00
618.05, 939.75, 19.25, 736.00, 214.58
618.58, 939.69, 19.25, 755.00, 255.00
618.58, 939.69, 19.25, 736.00, 255.00
618.23, 939.73, 19.26, 738.00, 255.00
618.31, 939.72, 19.27, 736.00, 255.00
618.40, 939.71, 19.26, 738.00, 340.33
618.84, 939.66, 19.26, 741.00, 255.00
617.97, 939.76, 19.26, 731.00, 255.00
617.79, 939.78, 19.27, 738.00, 272.06
631.22, 938.24, 18.33, 738.00, 255.00
618.31, 939.72, 19.27, 738.00, 255.00
618.58, 939.69, 19.26, 748.00, 255.00
618.75, 939.67, 19.27, 738.00, 272.06
618.49, 939.70, 19.26, 741.00, 255.00
619.10, 939.63, 19.24, 738.00, 255.00
618.58, 939.69, 19.26, 741.00, 272.06
618.58, 939.69, 19.26, 738.00, 255.00
618.75, 939.67, 19.27, 736.00, 255.00
618.49, 939.70, 19.26, 738.00, 272.06
618.75, 939.67, 19.27, 738.00, 255.00
618.40, 939.71, 19.26, 736.00, 291.57
618.92, 939.65, 19.26, 736.00, 272.06
618.58, 939.69, 19.26, 757.00, 255.00
618.49, 939.70, 19.27, 736.00, 255.00
618.75, 939.67, 19.27, 745.00, 272.06
619.45, 939.59, 19.27, 741.00, 226.55
619.01, 939.64, 19.27, 738.00, 291.57
618.92, 939.65, 19.27, 738.00, 272.06
619.19, 939.62, 19.27, 741.00, 255.00
619.27, 939.61, 19.27, 738.00, 255.00
619.10, 939.63, 19.26, 736.00, 214.58
619.19, 939.62, 19.27, 741.00, 291.57
619.10, 939.63, 19.28, 734.00, 255.00
619.45, 939.59, 19.27, 738.00, 255.00
619.62, 939.57, 19.27, 748.00, 226.55
620.14, 939.51, 19.22, 731.00, 340.33
619.62, 939.57, 19.27, 738.00, 255.00
620.14, 939.51, 19.25, 741.00, 255.00
619.36, 939.60, 19.28, 748.00, 194.04
619.36, 939.60, 19.28, 736.00, 255.00
619.01, 939.64, 19.28, 745.00, 371.36
619.01, 939.64, 19.28, 736.00, 272.06
619.45, 939.59, 19.27, 743.00, 226.55
619.36, 939.60, 19.28, 741.00, 291.57
618.75, 939.67, 19.29, 736.00, 272.06
619.01, 939.64, 19.28, 736.00, 239.94
619.27, 939.61, 19.28, 734.00, 226.55
618.92, 939.65, 19.28, 726.00, 239.94
619.62, 939.57, 19.27, 741.00, 272.06
619.01, 939.64, 19.28, 734.00, 272.06
619.27, 939.61, 19.27, 738.00, 214.58
619.19, 939.62, 19.29, 745.00, 255.00
619.10, 939.63, 19.28, 743.00, 291.57
619.36, 939.60, 19.28, 726.00, 255.00
619.53, 939.58, 19.25, 738.00, 371.36
619.27, 939.61, 19.28, 738.00, 272.06
619.19, 939.62, 19.29, 738.00, 226.55
619.19, 939.62, 19.29, 750.00, 255.00
619.36, 939.60, 19.28, 738.00, 255.00
618.58, 939.69, 19.28, 743.00, 340.33
618.31, 939.72, 19.29, 755.00, 226.55
618.92, 939.65, 19.29, 738.00, 255.00
618.84, 939.66, 19.28, 736.00, 272.06
619.19, 939.62, 19.29, 734.00, 272.06
619.36, 939.60, 19.30, 743.00, 272.06
618.84, 939.66, 19.30, 726.00, 314.07
619.01, 939.64, 19.29, 729.00, 255.00
618.66, 939.68, 19.29, 741.00, 255.00
618.58, 939.69, 19.28, 738.00, 177.08
618.49, 939.70, 19.29, 738.00, 272.06
619.19, 939.62, 19.29, 736.00, 291.57
618.66, 939.68, 19.29, 738.00, 340.33
619.36, 939.60, 19.30, 738.00, 408.59
619.36, 939.60, 19.29, 736.00, 255.00
619.36, 939.60, 19.29, 736.00, 291.57
618.75, 939.67, 19.30, 736.00, 226.55
619.01, 939.64, 19.30, 729.00, 272.06
619.97, 939.53, 19.30, 745.00, 255.00
619.10, 939.63, 19.30, 738.00, 226.55
619.71, 939.56, 19.30, 736.00, 272.06
619.27, 939.61, 19.30, 745.00, 272.06
619.62, 939.57, 19.29, 736.00, 255.00
619.71, 939.56, 19.30, 738.00, 194.04
620.49, 939.47, 19.30, 741.00, 255.00
619.88, 939.54, 19.31, 748.00, 272.06
619.71, 939.56, 19.30, 745.00, 255.00
619.97, 939.53, 19.30, 729.00, 239.94
620.14, 939.51, 19.30, 738.00, 255.00
620.41, 939.48, 19.30, 738.00, 255.00
619.27, 939.61, 19.30, 734.00, 255.00
619.62, 939.57, 19.31, 726.00, 255.00
619.97, 939.53, 19.30, 741.00, 255.00
619.71, 939.56, 19.30, 745.00, 272.06
619.62, 939.57, 19.31, 731.00, 272.06
619.62, 939.57, 19.31, 738.00, 272.06
619.45, 939.59, 19.31, 729.00, 340.33
619.45, 939.59, 19.31, 736.00, 371.36
619.19, 939.62, 19.31, 738.00, 291.57
619.19, 939.62, 19.31, 741.00, 255.00
618.92, 939.65, 19.31, 738.00, 255.00
619.10, 939.63, 19.31, 736.00, 255.00
619.10, 939.63, 19.31, 743.00, 255.00
618.92, 939.65, 19.31, 736.00, 239.94
618.92, 939.65, 19.31, 726.00, 272.06
619.27, 939.61, 19.31, 729.00, 255.00
618.84, 939.66, 19.31, 738.00, 255.00
619.10, 939.63, 19.31, 736.00, 255.00
619.36, 939.60, 19.31, 741.00, 255.00
619.27, 939.61, 19.31, 738.00, 226.55
619.53, 939.58, 19.31, 741.00, 255.00
619.45, 939.59, 19.32, 734.00, 272.06
618.66, 939.68, 19.32, 738.00, 203.80
619.10, 939.63, 19.31, 741.00, 226.55
619.36, 939.60, 19.33, 755.00, 255.00
618.92, 939.65, 19.32, 736.00, 272.06
618.92, 939.65, 19.32, 722.00, 291.57
618.58, 939.69, 19.32, 738.00, 371.36
618.23, 939.73, 19.32, 741.00, 291.57
619.45, 939.59, 19.32, 738.00, 255.00
619.45, 939.59, 19.32, 741.00, 255.00
618.84, 939.66, 19.33, 752.00, 255.00
618.84, 939.66, 19.31, 738.00, 239.94
619.80, 939.55, 19.33, 745.00, 272.06
619.19, 939.62, 19.32, 745.00, 239.94
619.53, 939.58, 19.33, 745.00, 255.00
619.10, 939.63, 19.33, 738.00, 371.36
626.68, 938.76, 18.76, 738.00, 255.00
619.71, 939.56, 19.32, 745.00, 272.06
619.36, 939.60, 19.33, 729.00, 255.00
619.10, 939.63, 19.33, 745.00, 272.06
619.53, 939.58, 19.33, 738.00, 255.00
619.10, 939.63, 19.33, 736.00, 255.00
619.19, 939.62, 19.32, 729.00, 255.00
619.62, 939.57, 19.32, 738.00, 255.00
619.71, 939.56, 19.33, 726.00, 272.06
619.53, 939.58, 19.33, 743.00, 340.33
619.27, 939.61, 19.33, 738.00, 185.18
619.27, 939.61, 19.33, 748.00, 255.00
619.53, 939.58, 19.33, 738.00, 255.00
619.97, 939.53, 19.33, 741.00, 408.59
619.45, 939.59, 19.34, 738.00, 272.06
619.45, 939.59, 19.34, 745.00, 272.06
619.88, 939.54, 19.34, 736.00, 291.57
619.45, 939.59, 19.34, 734.00, 255.00
619.36, 939.60, 19.34, 736.00, 291.57
619.36, 939.60, 19.33, 745.00, 272.06
619.71, 939.56, 19.33, 741.00, 255.00
619.62, 939.57, 19.34, 736.00, 255.00
619.62, 939.57, 19.34, 726.00, 272.06
619.19, 939.62, 19.34, 734.00, 272.06
619.53, 939.58, 19.33, 738.00, 255.00
619.62, 939.57, 19.34, 738.00, 272.06
619.80, 939.55, 19.34, 750.00, 272.06
620.06, 939.52, 19.34, 741.00, 255.00
619.53, 939.58, 19.35, 738.00, 255.00
619.36, 939.60, 19.34, 743.00, 291.57
619.80, 939.55, 19.34, 755.00, 272.06
619.80, 939.55, 19.34, 734.00, 408.59
619.27, 939.61, 19.35, 736.00, 255.00
619.10, 939.63, 19.34, 726.00, 272.06
619.45, 939.59, 19.34, 748.00, 272.06
619.36, 939.60, 19.34, 738.00, 408.59
619.27, 939.61, 19.35, 741.00, 272.06
619.36, 939.60, 19.34, 745.00, 255.00
619.36, 939.60, 19.34, 729.00, 272.06
619.27, 939.61, 19.35, 734.00, 272.06
619.36, 939.60, 19.36, 738.00, 340.33
619.62, 939.57, 19.36, 738.00, 255.00
619.53, 939.58, 19.35, 741.00, 255.00
619.10, 939.63, 19.35, 736.00, 272.06
619.80, 939.55, 19.35, 741.00, 291.57
618.92, 939.65, 19.36, 741.00, 214.58
619.27, 939.61, 19.35, 741.00, 255.00
619.27, 939.61, 19.35, 738.00, 255.00
619.45, 939.59, 19.35, 726.00, 291.57
618.92, 939.65, 19.36, 741.00, 255.00
619.45, 939.59, 19.35, 738.00, 272.06
619.01, 939.64, 19.35, 736.00, 255.00
619.27, 939.61, 19.35, 738.00, 291.57
619.36, 939.60, 19.36, 726.00, 272.06
619.36, 939.60, 19.36, 738.00, 255.00
619.36, 939.60, 19.36, 759.00, 255.00
619.88, 939.54, 19.36, 736.00, 255.00
619.10, 939.63, 19.36, 748.00, 272.06
619.27, 939.61, 19.37, 738.00, 291.57
620.06, 939.52, 19.36, 745.00, 314.07
618.84, 939.66, 19.36, 736.00, 255.00
619.71, 939.56, 19.37, 738.00, 255.00
619.53, 939.58, 19.37, 748.00, 272.06
619.53, 939.58, 19.36, 738.00, 291.57
619.45, 939.59, 19.37, 743.00, 291.57
619.71, 939.56, 19.37, 734.00, 226.55
619.45, 939.59, 19.37, 741.00, 239.94
619.36, 939.60, 19.36, 738.00, 255.00
619.71, 939.56, 19.37, 729.00, 255.00
619.71, 939.56, 19.37, 738.00, 255.00
619.53, 939.58, 19.37, 745.00, 272.06
619.53, 939.58, 19.36, 745.00, 272.06
619.27, 939.61, 19.38, 738.00, 272.06
619.53, 939.58, 19.37, 738.00, 255.00
619.71, 939.56, 19.37, 736.00, 255.00
619.62, 939.57, 19.38, 736.00, 272.06
619.45, 939.59, 19.37, 745.00, 255.00
619.80, 939.55, 19.38, 745.00, 272.06
619.19, 939.62, 19.37, 745.00, 291.57
619.71, 939.56, 19.37, 741.00, 255.00
619.19, 939.62, 19.37, 738.00, 272.06
619.62, 939.57, 19.38, 736.00, 272.06
619.01, 939.64, 19.37, 738.00, 291.57
619.53, 939.58, 19.37, 741.00, 255.00
619.36, 939.60, 19.36, 738.00, 291.57
619.19, 939.62, 19.37, 738.00, 371.36
619.36, 939.60, 19.38, 741.00, 255.00
619.19, 939.62, 19.37, 745.00, 291.57
619.27, 939.61, 19.37, 729.00, 255.00
618.84, 939.66, 19.38, 745.00, 255.00
619.36, 939.60, 19.38, 729.00, 255.00
619.19, 939.62, 19.38, 741.00, 255.00
619.53, 939.58, 19.38, 738.00, 239.94
619.10, 939.63, 19.38, 741.00, 255.00
619.01, 939.64, 19.37, 741.00, 272.06
619.10, 939.63, 19.38, 738.00, 408.59
619.80, 939.55, 19.38, 745.00, 255.00
619.62, 939.57, 19.38, 736.00, 255.00
619.36, 939.60, 19.38, 741.00, 255.00
619.27, 939.61, 19.38, 741.00, 255.00
619.27, 939.61, 19.38, 748.00, 272.06
620.06, 939.52, 19.38, 743.00, 340.33
619.80, 939.55, 19.38, 738.00, 255.00
619.53, 939.58, 19.38, 736.00, 371.36
619.27, 939.61, 19.39, 738.00, 272.06
619.53, 939.58, 19.38, 738.00, 314.07
619.53, 939.58, 19.38, 736.00, 291.57
619.19, 939.62, 19.38, 738.00, 291.57
619.80, 939.55, 19.38, 741.00, 255.00
619.45, 939.59, 19.39, 738.00, 255.00
619.97, 939.53, 19.35, 741.00, 291.57
619.45, 939.59, 19.39, 738.00, 272.06
619.80, 939.55, 19.38, 729.00, 255.00
619.45, 939.59, 19.39, 736.00, 255.00
619.80, 939.55, 19.38, 745.00, 255.00
619.97, 939.53, 19.39, 736.00, 291.57
619.97, 939.53, 19.38, 736.00, 255.00
619.88, 939.54, 19.39, 738.00, 255.00
619.71, 939.56, 19.39, 738.00, 408.59
619.45, 939.59, 19.39, 736.00, 272.06
619.88, 939.54, 19.37, 736.00, 314.07
619.71, 939.56, 19.39, 722.00, 291.57
619.71, 939.56, 19.39, 741.00, 291.57
619.97, 939.53, 19.39, 741.00, 255.00
619.45, 939.59, 19.39, 738.00, 255.00
619.53, 939.58, 19.40, 741.00, 371.36
619.80, 939.55, 19.38, 745.00, 255.00
619.71, 939.56, 19.39, 738.00, 272.06
620.14, 939.51, 19.39, 745.00, 291.57
619.53, 939.58, 19.40, 738.00, 291.57
619.88, 939.54, 19.39, 738.00, 255.00
619.45, 939.59, 19.39, 748.00, 255.00
620.06, 939.52, 19.39, 741.00, 239.94
619.62, 939.57, 19.39, 741.00, 272.06
619.62, 939.57, 19.39, 736.00, 255.00
619.62, 939.57, 19.39, 741.00, 291.57
619.80, 939.55, 19.39, 738.00, 255.00
619.80, 939.55, 19.39, 743.00, 255.00
619.53, 939.58, 19.40, 738.00, 255.00
619.19, 939.62, 19.40, 745.00, 255.00
619.71, 939.56, 19.40, 741.00, 291.57
619.80, 939.55, 19.39, 748.00, 272.06
619.71, 939.56, 19.40, 729.00, 291.57
619.80, 939.55, 19.38, 731.00, 255.00
619.62, 939.57, 19.41, 726.00, 272.06
619.88, 939.54, 19.40, 736.00, 255.00
619.97, 939.53, 19.40, 736.00, 291.57
619.62, 939.57, 19.39, 738.00, 408.59
619.36, 939.60, 19.41, 722.00, 272.06
619.36, 939.60, 19.41, 726.00, 255.00
619.97, 939.53, 19.40, 738.00, 255.00
620.58, 939.46, 19.39, 736.00, 272.06
620.23, 939.50, 19.40, 757.00, 255.00
619.53, 939.58, 19.41, 738.00, 255.00
620.06, 939.52, 19.41, 722.00, 272.06
619.62, 939.57, 19.41, 734.00, 255.00
620.14, 939.51, 19.42, 736.00, 255.00
620.32, 939.49, 19.41, 741.00, 272.06
619.97, 939.53, 19.40, 738.00, 272.06
619.80, 939.55, 19.41, 748.00, 255.00
619.62, 939.57, 19.42, 726.00, 255.00
619.88, 939.54, 19.42, 726.00, 291.57
619.53, 939.58, 19.41, 748.00, 255.00
619.80, 939.55, 19.41, 736.00, 272.06
619.62, 939.57, 19.41, 736.00, 272.06
619.62, 939.57, 19.43, 741.00, 255.00
619.80, 939.55, 19.41, 738.00, 239.94
619.62, 939.57, 19.43, 738.00, 255.00
619.62, 939.57, 19.42, 729.00, 408.59
619.36, 939.60, 19.43, 745.00, 255.00
619.80, 939.55, 19.43, 741.00, 314.07
619.80, 939.55, 19.41, 736.00, 255.00
619.36, 939.60, 19.43, 738.00, 226.55
619.71, 939.56, 19.42, 738.00, 226.55
620.14, 939.51, 19.42, 745.00, 255.00
619.19, 939.62, 19.42, 734.00, 185.18
620.32, 939.49, 19.41, 757.00, 291.57
619.19, 939.62, 19.42, 745.00, 255.00
619.10, 939.63, 19.43, 741.00, 203.80
619.27, 939.61, 19.43, 736.00, 255.00
619.62, 939.57, 19.43, 738.00, 371.36
619.53, 939.58, 19.43, 738.00, 291.57
619.27, 939.61, 19.43, 752.00, 255.00
619.80, 939.55, 19.43, 755.00, 255.00
619.71, 939.56, 19.44, 738.00, 272.06
619.01, 939.64, 19.44, 736.00, 291.57
619.53, 939.58, 19.43, 741.00, 272.06
619.88, 939.54, 19.44, 738.00, 272.06
619.62, 939.57, 19.44, 738.00, 255.00
620.06, 939.52, 19.44, 741.00, 272.06
619.88, 939.54, 19.44, 745.00, 272.06
619.97, 939.53, 19.43, 741.00, 272.06
620.06, 939.52, 19.44, 745.00, 272.06
619.80, 939.55, 19.45, 738.00, 272.06
620.41, 939.48, 19.44, 738.00, 255.00
619.88, 939.54, 19.44, 738.00, 226.55
620.32, 939.49, 19.44, 736.00, 272.06
620.23, 939.50, 19.45, 743.00, 239.94
619.88, 939.54, 19.44, 745.00, 226.55
619.97, 939.53, 19.43, 741.00, 255.00
619.71, 939.56, 19.45, 724.00, 239.94
619.80, 939.55, 19.45, 736.00, 255.00
619.80, 939.55, 19.43, 738.00, 255.00
619.62, 939.57, 19.44, 741.00, 255.00
620.14, 939.51, 19.44, 729.00, 272.06
620.06, 939.52, 19.45, 757.00, 255.00
619.62, 939.57, 19.44, 738.00, 371.36
619.62, 939.57, 19.44, 741.00, 291.57
619.36, 939.60, 19.45, 734.00, 255.00
619.36, 939.60, 19.45, 738.00, 226.55
619.27, 939.61, 19.45, 729.00, 255.00
619.01, 939.64, 19.45, 745.00, 272.06
619.53, 939.58, 19.45, 738.00, 272.06
619.01, 939.64, 19.45, 748.00, 255.00
619.36, 939.60, 19.45, 729.00, 272.06
619.71, 939.56, 19.45, 741.00, 255.00
619.27, 939.61, 19.45, 738.00, 255.00
619.01, 939.64, 19.46, 743.00, 371.36
619.27, 939.61, 19.45, 738.00, 272.06
619.01, 939.64, 19.46, 741.00, 272.06
619.01, 939.64, 19.46, 731.00, 255.00
618.84, 939.66, 19.46, 745.00, 214.58
619.10, 939.63, 19.45, 745.00, 203.80
619.27, 939.61, 19.45, 731.00, 291.57
618.84, 939.66, 19.45, 738.00, 255.00
619.01, 939.64, 19.45, 741.00, 239.94
619.36, 939.60, 19.46, 741.00, 371.36
619.27, 939.61, 19.45, 736.00, 239.94
619.01, 939.64, 19.45, 731.00, 255.00
619.80, 939.55, 19.45, 748.00, 272.06
619.27, 939.61, 19.45, 734.00, 340.33
619.62, 939.57, 19.46, 738.00, 255.00
619.36, 939.60, 19.46, 736.00, 272.06
619.45, 939.59, 19.46, 726.00, 255.00
619.36, 939.60, 19.45, 745.00, 239.94
620.06, 939.52, 19.46, 745.00, 255.00
620.58, 939.46, 19.44, 726.00, 272.06
620.32, 939.49, 19.46, 741.00, 291.57
619.80, 939.55, 19.46, 738.00, 255.00
620.14, 939.51, 19.46, 741.00, 291.57
620.49, 939.47, 19.46, 738.00, 291.57
620.67, 939.45, 19.45, 736.00, 272.06
619.80, 939.55, 19.46, 736.00, 272.06
620.49, 939.47, 19.46, 726.00, 255.00
620.14, 939.51, 19.46, 748.00, 272.06
620.23, 939.50, 19.46, 741.00, 272.06
620.32, 939.49, 19.46, 729.00, 314.07
620.06, 939.52, 19.46, 745.00, 272.06
620.32, 939.49, 19.46, 738.00, 371.36
621.02, 939.41, 19.46, 741.00, 340.33
620.93, 939.42, 19.45, 738.00, 255.00
622.50, 939.24, 19.35, 741.00, 272.06
620.49, 939.47, 19.46, 759.00, 272.06
621.63, 939.34, 19.40, 738.00, 255.00
620.49, 939.47, 19.46, 726.00, 291.57
620.49, 939.47, 19.46, 741.00, 226.55
620.84, 939.43, 19.45, 741.00, 255.00
620.75, 939.44, 19.46, 736.00, 291.57
620.32, 939.49, 19.46, 741.00, 239.94
620.06, 939.52, 19.47, 738.00, 314.07
619.97, 939.53, 19.46, 738.00, 291.57
620.58, 939.46, 19.46, 750.00, 255.00
620.58, 939.46, 19.46, 743.00, 255.00
620.06, 939.52, 19.46, 748.00, 255.00
620.14, 939.51, 19.46, 738.00, 291.57
620.32, 939.49, 19.46, 741.00, 291.57
620.06, 939.52, 19.44, 734.00, 255.00
620.23, 939.50, 19.45, 731.00, 291.57
619.53, 939.58, 19.46, 731.00, 255.00
619.45, 939.59, 19.46, 741.00, 255.00
619.53, 939.58, 19.45, 738.00, 255.00
619.88, 939.54, 19.44, 750.00, 255.00
619.62, 939.57, 19.46, 738.00, 255.00
619.71, 939.56, 19.45, 745.00, 255.00
619.71, 939.56, 19.46, 738.00, 314.07
619.36, 939.60, 19.46, 738.00, 255.00
619.71, 939.56, 19.46, 745.00, 371.36
619.71, 939.56, 19.45, 748.00, 255.00
620.06, 939.52, 19.45, 738.00, 408.59
619.45, 939.59, 19.46, 731.00, 272.06
619.71, 939.56, 19.45, 734.00, 272.06
619.53, 939.58, 19.45, 741.00, 291.57
619.45, 939.59, 19.46, 738.00, 272.06
619.97, 939.53, 19.45, 736.00, 272.06
619.71, 939.56, 19.45, 738.00, 255.00
619.71, 939.56, 19.46, 726.00, 272.06
619.53, 939.58, 19.46, 729.00, 239.94
619.88, 939.54, 19.46, 743.00, 255.00
619.88, 939.54, 19.46, 736.00, 272.06
619.62, 939.57, 19.46, 738.00, 272.06
619.71, 939.56, 19.45, 741.00, 272.06
619.71, 939.56, 19.46, 736.00, 255.00
620.14, 939.51, 19.46, 743.00, 255.00
621.10, 939.40, 19.40, 743.00, 255.00
620.06, 939.52, 19.46, 745.00, 272.06
621.02, 939.41, 19.41, 734.00, 239.94
620.23, 939.50, 19.45, 741.00, 255.00
